year month day hour	obs_temp fc_temp
2023	09	01	12		21		22
2023	09	01	12		20		22
2023	09	01	12		23		22
2023	09	01	12		24		22
2023	09	01	14		26		22
2023	09	01	14		26		22
2023	09	01	14		26		22
2023	09	01	14		26		22
2023	09	01	14		24		22
2023	09	01	14		26		22
2023	09	01	14		25		22
2023	09	01	14		25		22
2023	09	01	14		25		22
2023	09	01	14		25		22
2023	09	01	14		25		22
